position_id,win,win_g,win_bg,lose_g,lose_bg
7+4BAAJy3gYRAg,0.4675926,0.022376543,0.0,0.2175926,0.0015432099
crsGEQLv7gEAQA,0.44367284,0.24074073,0.009259259,0.028549382,0.0
Zt0GEQLv7gEAQA,0.51003087,0.2669753,0.0,0.019290123,0.0
7+4BABC4XYMIQQ,0.47685185,0.022376543,0.00077160494,0.32098767,0.0046296297
uD2DCAPv7gEAEA,0.46373457,0.17283951,0.0,0.020061728,0.0
uF2DiALv7gEAEA,0.4675926,0.3125,0.0015432099,0.028549382,0.00077160494
uN2CCAPv7gEAEA,0.43441358,0.2824074,0.0038580247,0.032407407,0.0015432099
7+4BABC4XYOIAg,0.757716,0.03935185,0.00077160494,0.090277776,0.00077160494
uN0GgQLv7gEAEA,0.17901236,0.0470679,0.00077160494,0.05787037,0.0
5jaDiALv7gEAQA,0.34567901,0.10802469,0.0023148148,0.022376543,0.0
7+4BAAi43QaBAg,0.79012346,0.037037037,0.0023148148,0.079475306,0.0038580247
7+0BABC43QaBAg,0.85030866,0.05709877,0.0030864198,0.029320987,0.0
7HaGAgHv7gEAQA,0.18749999,0.05324074,0.0015432099,0.04089506,0.00077160494
dLsNAgLv7gEAQA,0.22839506,0.08410494,0.0,0.04089506,0.0015432099
7+4BAEDsdoYCAQ,0.8410494,0.036265433,0.0,0.026234567,0.0
7PY2AADv7gEAQA,0.08564814,0.0054012346,0.0,0.047839507,0.0
ttsFBQDv7gEAQA,0.09799383,0.015432099,0.0,0.040895063,0.0
7+4BACDs9jYAAA,0.9074074,0.032407407,0.0,0.0015432099,0.0
2e42AADv7gEAQA,0.090277776,0.0038580247,0.0,0.03780864,0.0
2u02AADv7gEAIA,0.082561724,0.0023148148,0.0,0.05169753,0.0015432099
7+4BAEDZ7jYAAA,0.9197531,0.029320987,0.00077160494,0.0038580247,0.0
td02AADv7gEAQA,0.06404321,0.00077160494,0.0,0.042438272,0.00077160494
s+02AADv7gEAQA,0.12577161,0.0023148148,0.0,0.017746912,0.00077160494
7+4BABCz7TYAAA,0.8611111,0.02314815,0.0023148148,0.010802469,0.0
27YtAADv7gEAQA,0.046296295,0.0,0.0,0.023148147,0.0
a7cbAADv7gEAQA,0.18595679,0.0054012346,0.0,0.025462963,0.0
7+4BAEDbti0AAA,0.9537037,0.027777778,0.0,0.0,0.0
2+0WAADv7gEAQA,0.030864198,0.0,0.0,0.022376543,0.0
290mAADv7gEAQA,0.048611112,0.0,0.0,0.020061728,0.0
7+4BAEDb3SYAAA,0.95756173,0.028549382,0.00077160494,0.0,0.0
290GAIB39wAAIA,0.0146604935,0.0,0.0,0.03549383,0.0
t7cNAADv7gEAQA,0.03780864,0.0,0.0,0.017746914,0.0
7+4BAEDb3QYAAA,0.9791667,0.031635802,0.0,0.0,0.0
220DAMC7ewAAEA,0.018518519,0.0,0.0,0.027777778,0.00077160494
d9sGAIB39wAAIA,0.027777778,0.0,0.0,0.023919752,0.00077160494
7+4BAEDbbQMAAA,0.9837963,0.036265433,0.0,0.0,0.0
29sBAMC7ewAAEA,0.046296295,0.0,0.0,0.026234567,0.0
uzsDAMC7ewAAEA,0.033950616,0.0,0.0,0.023148147,0.0
7+4BAEDb2wEAAA,0.96141976,0.044753086,0.00077160494,0.0,0.0
t9sAAODdPQAACA,0.009259259,0.0,0.0,0.032407407,0.0
t+cAAODdPQAACA,0.031635802,0.0,0.0,0.018518519,0.00077160494
7+4BAEC32wAAAA,0.9930556,0.052469134,0.0023148148,0.0,0.0
t2cAAPDuHgAABA,0.013117284,0.0,0.0,0.030864198,0.0
b3cAAODdPQAACA,0.010030864,0.0,0.0,0.026234567,0.00077160494
mGfwATCGZ/ABMA,0.50848764,0.17901234,0.008487654,0.14583333,0.0077160494
4HPhASSGZ/ABMA,0.5439815,0.2037037,0.010802469,0.13811728,0.010802469
Zh7wAQOYZ/ABMA,0.4359568,0.09645061,0.0038580247,0.18904321,0.013117284
hmfDAQOYZ/ABMA,0.40046296,0.07638889,0.0046296297,0.19984567,0.0077160494
mLfgATCGZ8MBAw,0.59567904,0.17438272,0.010030864,0.07716049,0.0061728396
mM/gATCGZ8MBAw,0.6257716,0.17824073,0.0046296297,0.0779321,0.0015432099
RueGAQOYt+ABMA,0.43287036,0.10108025,0.0061728396,0.17669754,0.008487654
hueFAQOYt+ABMA,0.4212963,0.0787037,0.0023148148,0.17515433,0.010030864
lLfBATBG54YBAw,0.6496914,0.20987654,0.009259259,0.06481481,0.0023148148
LG/gATBG54YBAw,0.67438275,0.18287037,0.017746914,0.061728396,0.00077160494
mHfBATBG54YBAw,0.63657403,0.19058642,0.008487654,0.08641975,0.0054012346
Zs6GAQMsb+ABMA,0.31867284,0.059413582,0.0030864198,0.20833333,0.008487654
xuYOAQMsb+ABMA,0.36882716,0.07330246,0.0046296297,0.21682099,0.016203703
ps2GAQMsb+ABMA,0.3425926,0.072530866,0.0023148148,0.21450616,0.019290123
bG7CATDG5g4BAw,0.6643519,0.23765433,0.015432099,0.061728396,0.0046296297
LO/AATDG5g4BAw,0.6805556,0.20524691,0.009259259,0.060185183,0.0015432099
ZpsOMQBsbuAAWA,0.2492284,0.040123455,0.0023148148,0.3109568,0.037037037
5jYOEQJsbuAAWA,0.28626543,0.057870373,0.0038580247,0.3449074,0.05169753
2mzgADhmmw4xAA,0.79629624,0.32330245,0.034722224,0.031635802,0.00077160494
3FzgADhmmw4xAA,0.7970679,0.30478394,0.030092593,0.019290123,0.00077160494
ZpstMADabOAAOA,0.21064815,0.034722224,0.0,0.29320988,0.032407407
ZpsNIwDabOAAOA,0.23148148,0.04243827,0.0030864198,0.32793212,0.040123455
1mzgADJmmy0wAA,0.78472227,0.35339504,0.05169753,0.037037037,0.00077160494
2jrgADhmmy0wAA,0.7962963,0.28935185,0.036265433,0.02314815,0.0023148148
ZpttIADaOuAAOA,0.21759258,0.037037037,0.0015432099,0.27314815,0.022376543
ZrsWMADaOuAAOA,0.25617284,0.06481481,0.0023148148,0.34182099,0.03549383
2jbBADhmm20gAA,0.79320985,0.24151234,0.016975308,0.023148147,0.00077160494
2rrAADhmm20gAA,0.80169755,0.25694445,0.025462963,0.020833332,0.00077160494
ZpvdAADausAAOA,0.18132716,0.010802468,0.00077160494,0.25308642,0.023919754
ZptbAQDausAAOA,0.1875,0.015432099,0.00077160494,0.2847222,0.031635802
tnWQADhmm90AAA,0.82484573,0.23996913,0.019290123,0.013117284,0.0
2nqBADhmm90AAA,0.84182096,0.25848764,0.023919754,0.0061728396,0.0
tnXAADJmm90AAA,0.80478394,0.27854937,0.016203703,0.020061728,0.00077160494
5jbbAADaeoEAOA,0.15277778,0.0061728396,0.0,0.23225309,0.017746914
ZjfXAADaeoEAOA,0.14429012,0.0069444445,0.0,0.25308642,0.020833334
tnUhADhmN9cAAA,0.8395062,0.23765433,0.013888889,0.008487655,0.00077160494
2vYIADhmN9cAAA,0.84182096,0.2507716,0.017746914,0.009259259,0.0
tu2AADhmN9cAAA,0.8279322,0.22608025,0.011574074,0.0146604935,0.0
Zu/MAADa9ggAOA,0.16512346,0.009259259,0.00077160494,0.19290124,0.010030864
zm7WAADa9ggAOA,0.19598766,0.013888888,0.00077160494,0.20601852,0.013117284
s+0IADhm78wAAA,0.85879636,0.23611112,0.015432099,0.008487654,0.0
2t0BADhm78wAAA,0.8657408,0.24151236,0.012345679,0.0054012346,0.0
td0IADhm78wAAA,0.8742284,0.26003087,0.0146604935,0.0054012346,0.00077160494
5t2ZAADa3QEAOA,0.17824075,0.011574075,0.00077160494,0.21219136,0.013117284
5t5ZAADa3QEAOA,0.15432099,0.010030864,0.0015432099,0.23070988,0.017746914
1+4AADjm3lkAAA,0.9189815,0.26234567,0.016203703,0.0023148148,0.0
5r0zAADX7gAAOA,0.079475306,0.0,0.0,0.22222222,0.015432099
zrtZAADX7gAAOA,0.11265432,0.0038580247,0.0,0.22608025,0.008487654
720AADjmvTMAAA,0.9398148,0.2970679,0.0146604935,0.0,0.0
360AADjmvTMAAA,0.9621914,0.31172842,0.010802469,0.0,0.0
tnsnAADfrQAAOA,0.030864198,0.0,0.0,0.31944445,0.012345679
znsnAADfrQAAOA,0.044753086,0.0,0.0,0.2654321,0.011574074
310AADi2eycAAA,0.9768518,0.38271603,0.022376543,0.0,0.0
35sAADi2eycAAA,0.9783951,0.3757716,0.025462963,0.0,0.0
bnsDAMD3JgAADg,0.019290123,0.0,0.0,0.41975307,0.024691358
vr0HAADfmwAAOA,0.024691358,0.0,0.0,0.31404322,0.013117284
vzcAADhuewMAAA,0.9814815,0.5185185,0.033950616,0.0,0.0
brsBAOD3BgAABw,0.018518519,0.0,0.0,0.4699074,0.018518519
7rwBAOD3BgAABw,0.023148147,0.0,0.0,0.44058642,0.020833334
vzcAADhuuwEAAA,0.9799383,0.55169755,0.038580246,0.0,0.0
3u4AAOD3BgAABw,0.0146604935,0.0,0.0,0.5015432,0.020833334
3twAAPB7AwCAAw,0.027006174,0.0,0.0,0.47299382,0.028549382
vy8AADje7gAAAA,0.9938272,0.6481482,0.05015432,0.0,0.0
vm0AAPD7AgCAAw,0.012345679,0.0,0.0,0.59027773,0.037037037
XjsAAPh9AQDAAQ,0.021604938,0.0,0.0,0.47067901,0.033950616
vy8ACDC+bQAAAA,0.97762346,0.5771605,0.034722224,0.0,0.0
vhUAAPy+ACDAAA,0.040123455,0.0,0.0,0.42515433,0.024691358
vy8AGCC+FQAAAA,0.9945988,0.7407408,0.04552469,0.0,0.0
vy8AQiC+FQAAAA,0.9984568,0.73070985,0.044753086,0.0,0.0
vgEAAL8vABggAA,0.0015432099,0.0,0.0,0.7824074,0.03935185
fQMAAH5fADCAAA,0.010802469,0.0,0.0,0.6705247,0.0061728396
vy+AASC+AQAAAA,0.9992284,0.8001543,0.057098765,0.0,0.0
fx+ABCC+AQAAAA,0.99845684,0.8186729,0.055555556,0.0,0.0
PgAAwO8LYAAIAA,0.0015432099,0.0,0.0,0.8310185,0.05015432
fx8EASA+AAAAAA,0.99922836,0.8819444,0.048611112,0.0,0.0
vy9EACA+AAAAAA,1.0,0.89891976,0.05478395,0.0,0.0
DgAA8PdBEAACAA,0.0,0.0,0.0,0.9367284,0.05169753
fz8IACAOAAAAAA,0.99614197,0.83256173,0.18981482,0.0,0.0
mHPMATCYZ/ABMA,0.4691358,0.17283951,0.009259259,0.16666667,0.010030864
mHPwAQyYZ/ABMA,0.46604937,0.10493827,0.0038580247,0.14660494,0.0046296297
4HPwAQOYZ/ABMA,0.49459878,0.09953704,0.0030864198,0.11574074,0.0023148148
mGfkASGYc/ABDA,0.5146605,0.15895061,0.0061728396,0.13117285,0.0038580247
mGfwAQmYc/ABDA,0.5162037,0.14274691,0.009259259,0.10493827,0.0054012346
MXPwAQyYZ+QBYA,0.5208333,0.14660494,0.008487654,0.1574074,0.0061728396
WHPhAQyYZ+QBUA,0.52932096,0.17824073,0.0061728396,0.13425925,0.0046296297
mGfkESCYOXgAYw,0.34876543,0.08873457,0.0054012346,0.2507716,0.021604938
mGfkAQOYufAARg,0.39737654,0.06635802,0.0023148148,0.16435185,0.0030864198
mDl4AGOYZ+QRIA,0.64506173,0.28317901,0.016203703,0.08179012,0.0054012346
mLcpgwCYOXgAYw,0.30478397,0.053240743,0.0038580247,0.35108027,0.020833334
mHdTAiCYOXgAYw,0.32947528,0.060185183,0.0023148148,0.36959878,0.019290123
mDl4AEeYtymDAA,0.7530864,0.33796299,0.010802469,0.04243827,0.0023148148
mLcpBwCYOXgARw,0.26388887,0.03935185,0.0054012346,0.29243827,0.012345679
mHcjIwCYOXgARw,0.28780863,0.05015432,0.0054012346,0.29861113,0.0146604935
mDl4AQ6Yt4kDQA,0.64660496,0.19444445,0.0061728396,0.06558642,0.0038580247
mHVwQA6YtykHAA,0.7608025,0.30555555,0.011574074,0.02314815,0.0015432099
mHcTAwiYOXgBDg,0.34953704,0.06558642,0.0046296297,0.20679012,0.009259259
OG+DAwiYOXgBDg,0.33873457,0.06944444,0.0030864198,0.19753087,0.0077160494
mDl4BQyYd4MBRA,0.55709875,0.18595679,0.008487654,0.09259259,0.0038580247
mG1wAQ6YdxMDCA,0.6481481,0.19984567,0.0061728396,0.058641974,0.0
mG+DAQmYOXgFDA,0.4699074,0.11805556,0.009259259,0.19444445,0.0054012346
WHeDAQmYOXgFDA,0.45679015,0.13040124,0.010802469,0.17438272,0.0054012346
mDlmBQOYb4MBCQ,0.5347222,0.16358025,0.0054012346,0.1103395,0.0054012346
mDPmAgyYb4MBCQ,0.54320985,0.16126543,0.008487654,0.0949074,0.0038580247
jO+BAQmYOWYFAw,0.58179015,0.16589506,0.0077160494,0.11805555,0.0038580247
hm+DAQmYOWYFAw,0.5748457,0.16975309,0.008487654,0.12037037,0.0061728396
mDmbAQOGb4MBCQ,0.44598764,0.10493827,0.0,0.14969136,0.0077160494
WHPMBAOGb4MBRA,0.42746913,0.14429012,0.0030864198,0.16666667,0.008487654
Jm+DwQCYOZsBAw,0.4421296,0.08487654,0.0038580247,0.09953704,0.0023148148
Jm9jAAOYOZsBAw,0.48765433,0.08950617,0.0030864198,0.11188272,0.0038580247
mLktAQMmb2MAAw,0.5239197,0.14969136,0.0023148148,0.09953704,0.0069444445
mHU2AQMmb2MAAw,0.51157403,0.15200618,0.0069444445,0.0949074,0.0023148148
MjObAQMmb2MAAw,0.5578704,0.14429013,0.0038580247,0.09259259,0.0030864198
Zt5hAAOYdTYBAw,0.50540125,0.081018515,0.0054012346,0.09104938,0.0
Lm5jAAOYdTYBAw,0.51543206,0.091820985,0.0046296297,0.0941358,0.00077160494
TW5jAAOYdTYBAw,0.5023148,0.079475306,0.0038580247,0.10725309,0.00077160494
NNtsAAMubmMAAw,0.48456788,0.09104938,0.0023148148,0.0949074,0.0038580247
ZmY2AQMubmMAAw,0.51697534,0.095679015,0.0015432099,0.090277776,0.0023148148
Lm5jAwA022wAAw,0.22762346,0.0146604935,0.0,0.027777778,0.0023148148
Lu4NMAA022wAAw,0.2962963,0.040895063,0.0,0.043209877,0.0015432099
tLZaAAMubmMDAA,0.7854938,0.03472222,0.0023148148,0.017746914,0.0
tK1sAAMubmMDAA,0.775463,0.022376543,0.0,0.012345679,0.0
Lt7GAQC0tloAAw,0.22376543,0.009259259,0.0,0.013888889,0.0
Ld7GAgC0tloAAw,0.24151234,0.027006172,0.0015432099,0.049382716,0.010802469
bNtSAAMu3sYBAA,0.75154316,0.021604938,0.00077160494,0.015432099,0.00077160494
7NpUAAMu3sYBAA,0.75771606,0.018518519,0.0,0.015432099,0.0
tNsqAAMu3sYBAA,0.7391975,0.017746912,0.00077160494,0.013888889,0.0
btyNAQDs2lQAAw,0.22916669,0.013117284,0.00077160494,0.012345679,0.00077160494
rryNAQDs2lQAAw,0.26774693,0.015432099,0.00077160494,0.0146604935,0.0
7LYlAANu3I0BAA,0.75231487,0.009259259,0.0,0.0146604935,0.0015432099
7HYpAANu3I0BAA,0.7677469,0.0146604935,0.0,0.011574075,0.00077160494
brw3AADsdikAAw,0.12962964,0.00077160494,0.0,0.010802468,0.00077160494
7nKHAQDsdikAAw,0.2816358,0.009259259,0.0,0.010802469,0.0
7HYLAANuvDcAAA,0.8796296,0.013888889,0.0,0.0015432099,0.0
2fYoAANuvDcAAA,0.8881173,0.013117284,0.0,0.0015432099,0.0
2XYlAANuvDcAAA,0.8919753,0.012345679,0.0,0.00077160494,0.0
7vI2AADZ9igAAw,0.106481485,0.0,0.0,0.015432099,0.00077160494
3nI3AADZ9igAAw,0.13348766,0.0015432099,0.0,0.017746914,0.0
2d0DAAPecjcAAA,0.88117284,0.010030864,0.0,0.0015432099,0.0
2e0REALecjcAAA,0.8757716,0.027777778,0.00077160494,0.00077160494,0.0
vcs2AADZ3QMAAw,0.1412037,0.0038580247,0.0,0.0069444445,0.0
e+M2AADZ3QMAAw,0.15200618,0.0023148148,0.0,0.0061728396,0.0
2d2DAAK9yzYAAA,0.8695988,0.0054012346,0.0,0.0015432099,0.0
tdsDBAK9yzYAAA,0.86651236,0.010030864,0.0,0.0015432099,0.0
s90DBAK9yzYAAA,0.87654316,0.0069444445,0.0,0.0030864198,0.0
fS8bAAC12wMEAg,0.104166664,0.00077160494,0.0,0.0015432099,0.0
+y4zAAC12wMEAg,0.17206791,0.0038580247,0.0,0.0077160494,0.0
dXcHAAJ9LxsAAA,0.8703704,0.0,0.0,0.0023148148,0.0
262DAAJ9LxsAAA,0.88966054,0.0015432099,0.0,0.0,0.0
bbcHAAJ9LxsAAA,0.86959875,0.0,0.0,0.00077160494,0.0
+70MAADbrYMAAg,0.072530866,0.0,0.0,0.0,0.0
970UAADbrYMAAg,0.5146605,0.050925925,0.0023148148,0.010802469,0.0
29sGAAL7vQwAAA,0.9266975,0.00077160494,0.0,0.0,0.0
u1sHAAL7vQwAAA,0.94521606,0.0,0.0,0.0,0.0
t2sHAAL7vQwAAA,0.9375,0.0015432099,0.0,0.0,0.0
fS8DAMDu1gGAAA,0.0625,0.0,0.0,0.00077160494,0.0
+z4GAIDdrQMAAQ,0.094135806,0.0,0.0,0.0,0.0
77YGAAJ9LwMAAA,0.95524687,0.00077160494,0.0,0.0,0.0
d3cFAAJ9LwMAAA,0.9660494,0.0015432099,0.0,0.0,0.0
d28GAAJ9LwMAAA,0.96373457,0.0023148148,0.0,0.0,0.0
fY8AAHB3VwAgAA,0.12731482,0.0,0.0,0.010030864,0.0015432099
4HPkQSDg8+ABJA,0.54012346,0.16049384,0.010030864,0.11728395,0.0054012346
4HPwESDg8+ABJA,0.5462963,0.17283951,0.0061728396,0.11188272,0.0054012346
4NvBASTgc/ARIA,0.47222224,0.11111111,0.0046296297,0.14583333,0.0077160494
4OfBASTgc/ARIA,0.5455247,0.13040124,0.0054012346,0.12654321,0.0069444445
4PPEAyDg28EBJA,0.5709877,0.15817901,0.0030864198,0.09799383,0.0023148148
wXPiAyDg28EBRA,0.5617284,0.17052469,0.0077160494,0.10648148,0.0046296297
jLfBASTg88QDIA,0.48225304,0.1412037,0.0054012346,0.1574074,0.008487654
4NvBEQjg88QDIA,0.51080245,0.14891976,0.0038580247,0.12577161,0.0061728396
4OeMAyCMt8EBJA,0.5470679,0.16975309,0.0061728396,0.11574074,0.0038580247
4PMsAyCMt8EBJA,0.56095684,0.19135801,0.0077160494,0.11959876,0.0061728396
jHeDASTg8ywDIA,0.4984568,0.14969136,0.0069444445,0.1720679,0.0046296297
GbfBASLg8ywDQA,0.52469134,0.15046297,0.010030864,0.16358025,0.0069444445
jLfBESDg8ywDIA,0.48070988,0.15046297,0.0069444445,0.1558642,0.0061728396
yOcsAyCM2+AAaA,0.43672836,0.14506173,0.012345679,0.20061728,0.0146604935
4PMsAwKM2+AAUQ,0.46450615,0.15817901,0.008487654,0.16126543,0.011574074
jNvgAiLg84wBQQ,0.48379633,0.13425927,0.0069444445,0.1566358,0.008487654
jLvBgCLg8ywDAg,0.61265427,0.18595679,0.010802469,0.102623455,0.0030864198
wueMAQOM2+ACIg,0.51929015,0.10030864,0.0054012346,0.13117285,0.0023148148
yOeJAQOM2+ACUA,0.52006173,0.11805555,0.0054012346,0.13040124,0.0069444445
jNvgBgTC54wBAw,0.525463,0.13503087,0.0030864198,0.07561728,0.0030864198
LLfBASLC54wBAw,0.53549385,0.17669752,0.0077160494,0.09259259,0.0023148148
hs+JAQOM2+AGQA,0.4814815,0.05015432,0.00077160494,0.11651234,0.0023148148
Ms+JAQOM2+AGQA,0.50231487,0.07330247,0.0030864198,0.12114197,0.0054012346
jNvBBgSGz4kBAw,0.5370371,0.13040124,0.0015432099,0.05169753,0.0023148148
jNvgJgCGz4kBAw,0.5478395,0.10648148,0.0030864198,0.043209877,0.0038580247
hm+DAQOM28EGBA,0.49614197,0.04398148,0.0023148148,0.09259259,0.0
xp6JAQOM28EGBA,0.5131173,0.05787037,0.0015432099,0.15354939,0.0030864198
jNvBDgCGb4MBAw,0.496142,0.041666668,0.00077160494,0.043209877,0.0
jLvBFgCGb4MBAw,0.5424383,0.08796296,0.0030864198,0.04861111,0.0023148148
xt6CAQOM28EOAA,0.5470679,0.022376545,0.0015432099,0.047839507,0.00077160494
Fl+DAQOM28EOAA,0.55709875,0.032407407,0.00077160494,0.030864198,0.00077160494
Fu+CAQOM28EOAA,0.5578704,0.037037037,0.0015432099,0.044753086,0.00077160494
GvcODAAWX4MBAw,0.29012346,0.010802469,0.0,0.04089506,0.0023148148
GXcPDAAWX4MBAw,0.28395063,0.010030864,0.00077160494,0.032407407,0.00077160494
1nyBAQMa9w4MAA,0.7152778,0.027777778,0.0,0.018518519,0.0
zbyCAQMa9w4MAA,0.71141976,0.030864198,0.00077160494,0.011574074,0.0
tnyCAQMa9w4MAA,0.71450615,0.022376543,0.0,0.016975308,0.0
Ne4ODADNvIIBAw,0.32021606,0.012345679,0.0015432099,0.026234567,0.0015432099
M/YODADNvIIBAw,0.3132716,0.013888889,0.0015432099,0.018518519,0.0015432099
Oe4NDADNvIIBAw,0.31712964,0.020061728,0.0015432099,0.027006174,0.0023148148
zXaBAQMz9g4MAA,0.6712963,0.030092591,0.00077160494,0.022376543,0.00077160494
rXaCAQMz9g4MAA,0.66126543,0.043209877,0.00077160494,0.030092591,0.00077160494
a+wNDACtdoIBAw,0.31790125,0.020833332,0.00077160494,0.030864198,0.0015432099
c9wNDACtdoIBAw,0.32098767,0.020833332,0.00077160494,0.03935185,0.0023148148
re0EAQNr7A0MAA,0.683642,0.03317901,0.0015432099,0.032407407,0.0023148148
re4CAQNr7A0MAA,0.7106482,0.054012343,0.0030864198,0.03317901,0.00077160494
rXYlAANr7A0MAA,0.6875,0.020061728,0.0038580247,0.010802468,0.00077160494
29gLCQCt7gKAQQ,0.2191358,0.041666668,0.0038580247,0.093364194,0.00077160494
a9wbCACt7gKAQQ,0.27546296,0.07330247,0.0,0.090277776,0.0030864198
re4CEAPb2IMEQA,0.6481481,0.39737654,0.023919754,0.1875,0.012345679
bd0CgAPb2AsJAA,0.783179,0.042438272,0.0,0.016975308,0.0
29iDhABWdwDEYA,0.16049384,0.038580246,0.0023148148,0.61496913,0.015432099
29gLASBWdwHAYA,0.18055555,0.03317901,0.00077160494,0.63966054,0.041666668
VncAxGDb2IOEAA,0.8641975,0.6736111,0.020061728,0.025462963,0.0030864198
29ijgABWdwDEYA,0.17283951,0.027006172,0.00077160494,0.6412037,0.021604938
29gTgQBWdwDEYA,0.15586421,0.029320987,0.00077160494,0.6504629,0.023148147
VncAxGDb2KOAAA,0.88811725,0.71913576,0.034722224,0.018518519,0.00077160494
27iLgABWdwBgcA,0.13503087,0.018518519,0.00077160494,0.6921297,0.031635802
27hTgABWdwDEYA,0.11265432,0.018518519,0.0015432099,0.7199074,0.020833334
29hLgABWdwBgcA,0.11188271,0.018518519,0.0015432099,0.7345679,0.023148147
VncAxGDbuFOAAA,0.9012345,0.7739197,0.037037037,0.012345679,0.00077160494
23FTBABWdwDEYA,0.101080246,0.025462963,0.00077160494,0.77006173,0.030864198
u3FTCABWdwDEYA,0.1103395,0.017746912,0.00077160494,0.7608025,0.033950616
VncAxAXbcVMEAA,0.8657407,0.6550926,0.026234567,0.036265433,0.0038580247
2+WyAABWdwDEQQ,0.25154322,0.08024691,0.0038580247,0.537037,0.016203703
2+UlBABWdwDEQQ,0.29629627,0.09953704,0.011574074,0.49922842,0.017746914
VncAxEHb5bIAAA,0.9467592,0.8009259,0.017746914,0.0038580247,0.0
281lAABWdwDgYA,0.03780864,0.0015432099,0.0,0.841821,0.020061728
281lAABWdwDEQQ,0.081018515,0.0038580247,0.0,0.6743827,0.010802469
VncA4GDbzWUAAA,0.9714506,0.89506173,0.03549383,0.0,0.0
281LAABWdwDgYA,0.03317901,0.0,0.0,0.8765432,0.025462963
u51lAABWdwDgYA,0.06095679,0.00077160494,0.0,0.83950615,0.023148147
u81NAABWdwDgYA,0.046296295,0.0,0.0,0.849537,0.020833334
VncA4EG7nWUAAA,0.941358,0.8032407,0.010030864,0.0015432099,0.0
uz0XAABWdwDgQQ,0.04552469,0.0015432099,0.0,0.82098764,0.012345679
u31GAABWdwDgQQ,0.06095679,0.0015432099,0.0,0.82098764,0.010802469
VncA4EG7fUYAAA,0.96836424,0.8904321,0.010030864,0.0,0.0
t/sMAABWdwDgQQ,0.019290123,0.0,0.0,0.912037,0.010030864
e/sMAABWdwDgQQ,0.021604938,0.0,0.0,0.9074074,0.0061728396
u/cMAABWdwDgQQ,0.021604938,0.0,0.0,0.9035494,0.0069444445
VncA4EF7+wwAAA,0.9714506,0.92669755,0.010030864,0.0,0.0
uz0DAIDVHQB4EA,0.018518519,0.0,0.0,0.9467593,0.017746914
+/YDAABWdwDgQQ,0.0046296297,0.0,0.0,0.92978394,0.0069444445
VncA4EG7PQMAAA,0.97608024,0.9498457,0.026234567,0.0,0.0
u3sAAMDqDgA8CA,0.0015432099,0.0,0.0,0.9884259,0.023148147
dzsBAMDqDgA8CA,0.14197531,0.0,0.0,0.7916666,0.023148147
VncA4EG7ewAAAA,0.99382716,0.97762346,0.057098765,0.0,0.0
uxsAALC6AwAPAg,0.0054012346,0.0,0.0,0.9853395,0.05169753
4HPiQSDgc/ABEQ,0.54783946,0.15354937,0.016203703,0.10339506,0.0038580247
0GfwQSDgc/ABSA,0.54089504,0.16358024,0.009259259,0.104166664,0.0046296297
g8/BARHgc+IBYA,0.3865741,0.104166664,0.0038580247,0.28858024,0.011574074
4NuDAxDgc+IBUA,0.36265433,0.08873457,0.0015432099,0.1720679,0.011574074
4HPiAQqDz8EBEQ,0.6057099,0.2523148,0.011574074,0.09104938,0.0054012346
Y57BARHgc+IBRA,0.35185185,0.08179012,0.0046296297,0.32253087,0.010802469
I8/BERDgc+IBRA,0.4675926,0.118827164,0.0077160494,0.20524691,0.0069444445
4OfgAQxjnsEBEQ,0.6427469,0.13657407,0.0061728396,0.06404321,0.0
4HPFAQxjnsEBEQ,0.63040125,0.24228396,0.0146604935,0.08024691,0.0030864198
Y56RAQPg5+ABDA,0.39660496,0.05632716,0.0023148148,0.11265432,0.0038580247
45zBAQPg5+ABDA,0.40509257,0.08333333,0.0030864198,0.11728395,0.0030864198
mM/gAQxjnpEBAw,0.5910494,0.15277778,0.0038580247,0.070216045,0.0023148148
kufgAQxjnpEBAw,0.61959875,0.14043209,0.0030864198,0.08179012,0.0030864198
Y55TAAOYz+ABDA,0.41358024,0.07253086,0.0046296297,0.13966049,0.0054012346
Y54HAQOYz+ABDA,0.41512346,0.06635802,0.00077160494,0.13040124,0.0030864198
Mp/BAQxjnlMAAw,0.65277773,0.13194445,0.0061728396,0.07175926,0.0023148148
mK+DAQxjnlMAAw,0.6458334,0.14506173,0.0030864198,0.0779321,0.0038580247
Y55TCAKYz8EARg,0.36728394,0.093364194,0.0061728396,0.23225309,0.0046296297
Y54nQAKYz8EARg,0.42438272,0.11033951,0.0061728396,0.21450616,0.0077160494
Ms/BAA5jnidAAg,0.63040125,0.18055555,0.009259259,0.0941358,0.0030864198
mM/BIAxjnidAAg,0.6203704,0.18904321,0.0054012346,0.082561724,0.0023148148
Y54nDAAyz8EADg,0.34336418,0.06095679,0.0054012346,0.13580246,0.0061728396
Y55ngAAyz8EADg,0.3294753,0.063271604,0.0030864198,0.1736111,0.0046296297
Zq7BAA5jnicMAA,0.6936729,0.13194445,0.0054012346,0.05324074,0.0030864198
cp3BAA5jnicMAA,0.683642,0.12885803,0.0030864198,0.054012343,0.0023148148
Zs3BAA5jnicMAA,0.6929012,0.13348766,0.0038580247,0.05169753,0.0030864198
4zoPDAByncEADg,0.36728397,0.07330247,0.0030864198,0.14274691,0.0046296297
Y30ODAByncEADg,0.35108024,0.06635802,0.0030864198,0.15277778,0.009259259
