position_id,win,win_g,win_bg,lose_g,lose_bg
q7k3AADY/UoBAA,0.30169752,0.0,0.0,0.0,0.0
0vuVAACruTcAAA,0.7430556,0.0,0.0,0.0,0.0
cfdJAQCruTcAAA,0.7407407,0.0,0.0,0.0,0.0
WvsDAQLXBgAAAA,1.0,0.5578704,0.0,0.0,0.0
WvshIQDXBgAAAA,1.0,0.56558645,0.0,0.0,0.0
tt0CSAJ7HwAAAA,1.0,0.7376543,0.0,0.0,0.0
tt0C4AB7HwAAAA,1.0,0.76080245,0.0,0.0,0.0
tt0iwADdBwAAAA,1.0,0.7322531,0.0,0.0,0.0
bXcB4ADdBwAAAA,1.0,0.8564815,0.0,0.0,0.0
dQAAQNtdoCAAAA,0.0,0.0,0.0,0.80632716,0.0
2wAAgLa7QEEAAA,0.0,0.0,0.0,0.8009259,0.0
PgAAwO4EAAAAAA,0.04552469,0.0,0.0,0.0,0.0
ewAAgN0JAAAAAA,0.046296295,0.0,0.0,0.0,0.0
Wn0rBABsO9sAAA,0.49305555,0.0,0.0,0.0,0.0
tXkVBgBsO9sAAA,0.5007716,0.0,0.0,0.0,0.0
6rrZAAC1eRUGAA,0.5902778,0.0,0.0,0.0,0.0
anfaAAC1eRUGAA,0.58950615,0.0,0.0,0.0,0.0
6u7MAAC17QkGAA,0.6126543,0.0,0.0,0.0,0.0
ae+0AAC17QkGAA,0.6134259,0.0,0.0,0.0,0.0
td2DBABp77QAAA,0.47067901,0.0,0.0,0.0,0.0
te1JAQBp77QAAA,0.46604937,0.0,0.0,0.0,0.0
9N0BAEDtHgAAAA,0.7345679,0.0,0.0,0.0,0.0
6u4BAEDtHgAAAA,0.72376543,0.0,0.0,0.0,0.0
sncAAFB3DwAAAA,0.3757716,0.0,0.0,0.0,0.0
cnsAAFB3DwAAAA,0.37885803,0.0,0.0,0.0,0.0
b7cGCABr94YAAA,0.57330245,0.0,0.0,0.0,0.0
bzejAABr94YAAA,0.5810185,0.0,0.0,0.0,0.0
q/sGAIC3m1EAAA,0.4398148,0.0,0.0,0.0,0.0
2+4NAABvN6MAAA,0.44907406,0.0,0.0,0.0,0.0
rAUAgKwCAAAAAA,0.8148148,0.0,0.0,0.0,0.0
tAMAgKwCAAAAAA,0.82021606,0.0,0.0,0.0,0.0
3wAAAGwAAAAAAA,0.9691358,0.0,0.0,0.0,0.0
fwEAANgAAAAAAA,0.9691358,0.0,0.0,0.0,0.0
TwAAwOh+JQAAAA,0.0,0.0,0.0,0.041666668,0.0
nwAAgNH9SgAAAA,0.0,0.0,0.0,0.037037037,0.0
zwEAAH1bAAAAAA,0.05787037,0.0,0.0,0.0,0.0
XwMAAPq2AAAAAA,0.05787037,0.0,0.0,0.0,0.0
jf6JBAA7AAAAAA,1.0,0.88580245,0.0,0.0,0.0
jf4DBgA7AAAAAA,1.0,0.88348764,0.0,0.0,0.0
37tAEABeAAAAAA,1.0,0.6643519,0.0,0.0,0.0
37sABQBeAAAAAA,1.0,0.6404321,0.0,0.0,0.0
tdc5AAC62wYGAA,0.30941358,0.0,0.0,0.0,0.0
3LcrAAC62wYGAA,0.30092594,0.0,0.0,0.0,0.0
dJ2RBwBwX9MBAA,0.7006173,0.0,0.0,0.0,0.0
tD6RBwBwX9MBAA,0.69830245,0.0,0.0,0.0,0.0
K3fSAQC0PpEHAA,0.15972222,0.0,0.0,0.0,0.0
mvfBAQC0PpEHAA,0.15354939,0.0,0.0,0.0,0.0
3wAAANrugWAAAA,0.0,0.0,0.0,0.66358024,0.0
vwEAALTdA8EAAA,0.0,0.0,0.0,0.66512346,0.0
1u4DYAC/AQAAAA,1.0,0.775463,0.0,0.0,0.0
uu4DYAC/AQAAAA,1.0,0.77006173,0.0,0.0,0.0
HO9mCAD3bQAAAA,1.0,0.41975307,0.0,0.0,0.0
HG9nBAD3bQAAAA,1.0,0.42515433,0.0,0.0,0.0
TwAAwHcDAAAAAA,0.040123455,0.0,0.0,0.0,0.0
xQsAAG8DAAAAAA,0.91280866,0.0,0.0,0.0,0.0
4gYAgLcBAAAAAA,0.89506173,0.0,0.0,0.0,0.0
fxsAALC3LQAAAA,0.24151234,0.0,0.0,0.0,0.0
/xoAALC3LQAAAA,0.24151234,0.0,0.0,0.0,0.0
rb2HAADs3ksAAA,0.4212963,0.0,0.0,0.0,0.0
1d4PAADs3ksAAA,0.40354937,0.0,0.0,0.0,0.0
q3ZbAABrmsEHAA,0.0625,0.0,0.0,0.0015432099,0.0
s/ZaAABrmsEHAA,0.05787037,0.0,0.0,0.0015432099,0.0
avvMAABq+0AHAA,0.30478394,0.0,0.0,0.0,0.0
svucAABq+0AHAA,0.30169752,0.0,0.0,0.0,0.0
564DAID1bgAAAA,0.68132716,0.0,0.0,0.0,0.0
170GAADr3QAAAA,0.6867284,0.0,0.0,0.0,0.0
pj6UBwCYt88AAA,0.76003087,0.0,0.0,0.0,0.0
Fj9YBwCYt88AAA,0.76003087,0.0,0.0,0.0,0.0
ap2vAABWvjAHAA,0.32253087,0.0,0.0,0.0,0.0
st6eAABWvjAHAA,0.31867284,0.0,0.0,0.0,0.0
Vn1kBgCy3p4AAA,0.72839504,0.0,0.0,0.0,0.0
Vn0hBwCy3p4AAA,0.74614197,0.0,0.0,0.0,0.0
6vaWAABW+wEHAA,0.32407406,0.0,0.0,0.0,0.0
avc6AABW+wEHAA,0.32175925,0.0,0.0,0.0,0.0
Vu+HAAC1uycAAA,0.79089504,0.0,0.0,0.0,0.0
1u5TAAC1uycAAA,0.7947531,0.0,0.0,0.0,0.0
ZwAAwDb9EAEAAA,0.0,0.0,0.0,0.11033951,0.0
rwAAgG36IQIAAA,0.0,0.0,0.0,0.10570987,0.0
cK8tQAGfLwAAAA,1.0,0.8896605,0.0,0.0,0.0
8F4DhwCfLwAAAA,1.0,0.9243827,0.0,0.0,0.0
zwEAAPC+Ag8AAA,0.0,0.0,0.0,0.9660494,0.0
XwMAAOB9BR4AAA,0.0,0.0,0.0,0.9652778,0.0
6H0FDgBfAwAAAA,1.0,0.9714506,0.0,0.0,0.0
yvsADwBfAwAAAA,1.0,0.97839504,0.0,0.0,0.0
XXeHAADbdosAAA,0.6265432,0.0,0.0,0.0,0.0
nb0PAADbdosAAA,0.6257716,0.0,0.0,0.0,0.0
Ve8OAQBs+xYBAA,0.46141976,0.0,0.0,0.0,0.0
Vd8NBABs+xYBAA,0.46141976,0.0,0.0,0.0,0.0
bPcrAABV3w0EAA,0.5625,0.0,0.0,0.0,0.0
avctAABV3w0EAA,0.5771605,0.0,0.0,0.0,0.0
6rYqIgB7NwAAAA,1.0,0.44753087,0.0,0.0,0.0
6nYVAgJ7NwAAAA,1.0,0.43904322,0.0,0.0,0.0
6Tx3AACq3S4BAA,0.5185185,0.0,0.0,0.0,0.0
6Tk3AQCq3S4BAA,0.51929015,0.0,0.0,0.0,0.0
6XUeAQDq7i4AAA,0.7546296,0.0,0.0,0.0,0.0
2XUuAQDq7i4AAA,0.7507716,0.0,0.0,0.0,0.0
tXcnAADZvVMAAA,0.40895063,0.0,0.0,0.0,0.0
tbsPAADZvVMAAA,0.40432099,0.0,0.0,0.0,0.0
YQEAABcAAAAAAA,0.76080245,0.0,0.0,0.0,0.0
4gAAABcAAAAAAA,0.7615741,0.0,0.0,0.0,0.0
zt1BIAT/BgAAAA,1.0,0.8294753,0.0,0.0,0.0
zt0BZAD/BgAAAA,1.0,0.8310185,0.0,0.0,0.0
OzOkBwD3twEAAA,1.0,0.54243827,0.0,0.0,0.0
O3OIAwH3twEAAA,1.0,0.5316358,0.0,0.0,0.0
H4ABAN8GAAAAAA,0.9220679,0.0,0.0,0.0,0.0
HwJAAN8GAAAAAA,0.91049385,0.0,0.0,0.0,0.0
sv2VAABb7dIAAA,0.76003087,0.0,0.0,0.0,0.0
svsLBABb7dIAAA,0.7685185,0.0,0.0,0.0,0.0
pQIAQDYBAAAAAA,0.4398148,0.0,0.0,0.0,0.0
agEAQDYBAAAAAA,0.46064815,0.0,0.0,0.0,0.0
3N5GAAjfBwAAAA,1.0,0.5516975,0.0023148148,0.0,0.0
3N4GMADfBwAAAA,1.0,0.5640432,0.0,0.0,0.0
7wAAALU2AAAAAA,0.10339506,0.0,0.0,0.0,0.0
vwEAAGptAAAAAA,0.10339506,0.0,0.0,0.0,0.0
z2xmIAB7BwAAAA,1.0,0.529321,0.0,0.0,0.0
z9xkAAF7BwAAAA,1.0,0.52160496,0.0,0.0,0.0
z9xiCAC7AQAAAA,1.0,0.60108024,0.0,0.0,0.0
z7xJgAC7AQAAAA,1.0,0.5949074,0.0,0.0,0.0
bdsCJAT7fQAAAA,1.0,0.4228395,0.0,0.0,0.0
bduCAAX7fQAAAA,1.0,0.41975307,0.0,0.0,0.0
2+6iAAC77QoBAA,0.6759259,0.0,0.0,0.0,0.0
226TAAC77QoBAA,0.67901236,0.0,0.0,0.0,0.0
KQAAgAsAAAAAAA,0.19367284,0.0,0.0,0.0,0.0
GgAAgAsAAAAAAA,0.2029321,0.0,0.0,0.0,0.0
73YCBAK5AQAAAA,1.0,0.7677469,0.0,0.0,0.0
73YCkAC5AQAAAA,1.0,0.7623457,0.0,0.0,0.0
GteMgQEbAAAAAA,1.0,1.0,0.1388889,0.0,0.0
jNuMBQEbAAAAAA,1.0,1.0,0.1388889,0.0,0.0
/0YBKQDlHgAAAA,1.0,0.30555555,0.0,0.0,0.0
/1YAOADlHgAAAA,1.0,0.43364197,0.0,0.0,0.0
/1YECgDlBgAAAA,1.0,0.24614197,0.0,0.0,0.0
/1YBIgDlBgAAAA,1.0,0.26311728,0.0,0.0,0.0
3wAAALoDAAAAAA,0.5069444,0.0,0.0,0.0,0.0
vwEAAHQHAAAAAA,0.50540125,0.0,0.0,0.0,0.0
a3cTAQBvc9EAAA,0.595679,0.0,0.0,0.0,0.0
a7eTAABvc9EAAA,0.6018519,0.0,0.0,0.0,0.0
b2vDAABrt5MAAA,0.52391976,0.0,0.0,0.0,0.0
b3OjAABrt5MAAA,0.5231481,0.0,0.0,0.0,0.0
vzYDgAK7dwAAAA,1.0,0.2191358,0.0,0.0,0.0
3zYDQAK7dwAAAA,1.0,0.19444445,0.0,0.0,0.0
bXcnAABub8MAAA,0.41820988,0.0,0.0,0.0,0.0
bXsXAABub8MAAA,0.4228395,0.0,0.0,0.0,0.0
orcZEwBvbwMAAA,1.0,0.60493827,0.0,0.0,0.0
om8TAwFvbwMAAA,1.0,0.6018519,0.0,0.0,0.0
q3vDAADV7gYFAA,0.27623457,0.0,0.0,0.0,0.0
a3fJAADV7gYFAA,0.29012346,0.0,0.0,0.0,0.0
bttgAAofAAAAAA,1.0,1.0,0.1558642,0.0,0.0
btuQAAofAAAAAA,1.0,1.0,0.1558642,0.0,0.0
8gsAANpbAQAAAA,0.4513889,0.0,0.0,0.0,0.0
thcAALS3AgAAAA,0.44830248,0.0,0.0,0.0,0.0
pwAAwEYDAAAAAA,0.104166664,0.0,0.0,0.0,0.0
twAAgI0GAAAAAA,0.11033951,0.0,0.0,0.0,0.0
Wv0gBwCxbqcBAA,0.59799385,0.0,0.0,0.0,0.0
mn2KBgCxbqcBAA,0.6126543,0.0,0.0,0.0,0.0
cT2nAQCafYoGAA,0.49305555,0.0,0.0,0.0,0.0
sdumAQCafYoGAA,0.48919752,0.0,0.0,0.0,0.0
WXtWBACxu00BAA,0.58719134,0.0,0.0,0.0,0.0
WXtaAgCxu00BAA,0.58950615,0.0,0.0,0.0,0.0
sXs7AABZe1oCAA,0.44135803,0.0,0.0,0.0,0.0
aXedAABZe1oCAA,0.44367284,0.0,0.0,0.0,0.0
y9cBAKD27kAAAA,0.11959877,0.0,0.0,0.0,0.0
5fMAAFB7dyAAAA,0.113425925,0.0,0.0,0.0,0.0
2e4BAGDt3SAAAA,0.29089507,0.0,0.0,0.0,0.0
rPcAALD2bhAAAA,0.29243827,0.0,0.0,0.0,0.0
SgAAMAQAAAAAAA,0.89969134,0.0,0.0,0.0,0.0
LAAAMAQAAAAAAA,0.89969134,0.0,0.0,0.0,0.0
20EAAO4CAAAAAA,0.9691358,0.0,0.0,0.0,0.0
twEBAO4CAAAAAA,0.97299385,0.0,0.0,0.0,0.0
7NuxAADa7hcAAA,0.7839506,0.0,0.0,0.0,0.0
2e1FAgDa7hcAAA,0.7677469,0.0,0.0,0.0,0.0
6q1RBgDs7tQAAA,0.783179,0.0,0.0,0.0,0.0
eLepAQDs7tQAAA,0.78549385,0.0,0.0,0.0,0.0
7G4RwgB3GwAAAA,1.0,0.908179,0.0,0.0,0.0
7G0D4AB3GwAAAA,1.0,0.9382716,0.0,0.0,0.0
7L0BmAB3AAAAAA,1.0,0.9953704,0.0,0.0,0.0
6XsB4AB3AAAAAA,1.0,0.9976852,0.0,0.0,0.0
n9cTAAADQAAAAA,1.0,0.0,0.0,0.0,0.0
n+sHAAADQAAAAA,1.0,0.0,0.0,0.0,0.0
mznMkAB3HwEAAA,1.0,0.73919755,0.0,0.0,0.0
m3lImAB3HwEAAA,1.0,0.7322531,0.0,0.0,0.0
6z3DAABttwUGAA,0.33333334,0.0,0.0,0.0,0.0
652TAABttwUGAA,0.31944445,0.0,0.0,0.0,0.0
dQAAgNz7SAAAAA,0.0,0.0,0.0,0.034722224,0.0
bgAAgNz7SAAAAA,0.0,0.0,0.0,0.03780864,0.0
Xy8HAID37QAQAA,0.38503087,0.0,0.0,0.0,0.0
n3cGAID37QAQAA,0.37037036,0.0,0.0,0.0,0.0
twMAAO62CUAIAA,0.0,0.0,0.0,0.55478394,0.0
rwMAAO62CUAIAA,0.0,0.0,0.0,0.5416667,0.0
d9sCAgSvAwAAAA,1.0,0.6712963,0.0,0.0,0.0
d9sCYACvAwAAAA,1.0,0.6697531,0.0,0.0,0.0
qd2BBwBT3m4AAA,0.89660496,0.0,0.0,0.0,0.0
1L4GBwBT3m4AAA,0.8796296,0.0,0.0,0.0,0.0
ZvcpBADT7VUAAA,0.81635803,0.0,0.0,0.0,0.0
Vu8DBgDT7VUAAA,0.8148148,0.0,0.0,0.0,0.0
a7cDAIDa+wAAAA,0.31944445,0.0,0.0,0.0,0.0
tesBAEDtfQAAAA,0.30864197,0.0,0.0,0.0,0.0
VwMAALIBAAAAAA,0.8410494,0.0,0.0,0.0,0.0
rwUAAGQDAAAAAA,0.85262346,0.0,0.0,0.0,0.0
zVWDBwDMfVoBAA,0.716821,0.0,0.0,0.0,0.0
5twGBwDMfVoBAA,0.70987654,0.0,0.0,0.0,0.0
XPdUAQDm3AYHAA,0.30864197,0.0,0.0,0.0,0.0
mvtSAQDm3AYHAA,0.3117284,0.0,0.0,0.0,0.0
zXMFBwCa+1IBAA,0.6882716,0.0,0.0,0.0,0.0
rnMFBwCa+1IBAA,0.67978394,0.0,0.0,0.0,0.0
xj4AAPi6HQAAAA,0.27160493,0.0,0.0,0.0,0.0
bu0AAODrdgAAAA,0.29089507,0.0,0.0,0.0,0.0
tnlFAwB3AwAAAA,1.0,0.76003087,0.0,0.0,0.0
dvOgAwB3AwAAAA,1.0,0.8240741,0.0,0.0,0.0
rbZVBABwX7cAAA,0.3101852,0.0,0.0,0.0,0.0
rW4TBgBwX7cAAA,0.3117284,0.0,0.0,0.0,0.0
W7sFBgDifbUAAA,0.25925925,0.0,0.0,0.0,0.0
rW5XAADifbUAAA,0.2523148,0.0,0.0,0.0,0.0
yvsHAIC2vQsAAA,0.79012346,0.0,0.0,0.0,0.0
xv0HAIC2vQsAAA,0.80941355,0.0,0.0,0.0,0.0
tbVdAADrrQMUAA,0.6998457,0.0,0.0,0.0,0.0
tXldAADrrQMUAA,0.6851852,0.0,0.0,0.0,0.0
q74PAACtuwMAAA,0.9089506,0.0,0.0,0.0,0.0
q70XAACtuwMAAA,0.91512346,0.0,0.0,0.0,0.0
re4BACDtewAAAA,0.3580247,0.0,0.0,0.0,0.0
VvsAAJD2PQAAAA,0.3580247,0.0,0.0,0.0,0.0
dw0AAFQXAAAAAA,0.8842593,0.0,0.0,0.0,0.0
7xYAAKguAAAAAA,0.9027778,0.0,0.0,0.0,0.0
YwAA4G0AAAAAAA,0.18209876,0.0,0.0,0.0,0.0
ZQAA4G0AAAAAAA,0.15432099,0.0,0.0,0.0,0.0
ZoAAwG0KAAAAAA,0.42901236,0.0,0.0,0.0,0.0
TgACwG0KAAAAAA,0.49151236,0.0,0.0,0.0,0.0
s9sCBwDONpcBAA,0.537037,0.0,0.0,0.0,0.0
s22aBADONpcBAA,0.5300926,0.0,0.0,0.0,0.0
GgAAwN0+CgAAAA,0.0,0.0,0.0,0.21604939,0.0
LQAAgLt9FAAAAA,0.0,0.0,0.0,0.20756173,0.0
vxugGAC7fQAAAA,1.0,0.30015433,0.0,0.0,0.0
vxuEAgK7fQAAAA,1.0,0.29166666,0.0,0.0,0.0
3q2DCABW7wcAAA,0.7947531,0.0,0.0,0.0,0.0
3s1RAQBW7wcAAA,0.7993827,0.0,0.0,0.0,0.0
7y4zAABbt2MAAA,0.40046296,0.0,0.0,0.0,0.0
7y1TAABbt2MAAA,0.39969134,0.0,0.0,0.0,0.0
nwEAAOwOAAAAAA,0.17901234,0.0,0.0,0.0,0.0
vwIAANgdAAAAAA,0.18055555,0.0,0.0,0.0,0.0
fQcAAGg6J00AAA,0.0,0.0,0.0,0.85493827,0.0
9w4AANB0TpoAAA,0.0,0.0,0.0,0.85030866,0.0
rdsJDACdrm4AAA,0.6396605,0.0,0.0,0.0,0.0
rd2hCACdrm4AAA,0.6242284,0.0,0.0,0.0,0.0
2u6HAAALAAAAAA,1.0,0.4675926,0.0,0.0,0.0
6u5HAAALAAAAAA,1.0,0.4212963,0.0,0.0,0.0
drsDAEC72wEAAA,0.61728394,0.0,0.0,0.0,0.0
uu4BAKDd7QAAAA,0.6064815,0.0,0.0,0.0,0.0
7wEAAP4AAAAAAA,0.7631173,0.0,0.0,0.0,0.0
dwAAAN/dACABAA,0.0,0.0,0.0,0.83487654,0.0
ewAAAN/dACABAA,0.0,0.0,0.0,0.8310185,0.0
784RAAJbAwAAAA,1.0,0.40200618,0.0,0.0,0.0
785BgABbAwAAAA,1.0,0.38040122,0.0,0.0,0.0
JgAA8O5cAAgAAA,0.0,0.0,0.0,0.4722222,0.0
LQAA4N25ABAAAA,0.0,0.0,0.0,0.44521606,0.0
t7sFIACO9zMAAA,0.26003087,0.0,0.0,0.0,0.0
t90GBACO9zMAAA,0.23842593,0.0,0.0,0.0,0.0
tm0DFALv/gAAAA,1.0,0.38348764,0.0,0.0,0.0
tm2DgALv/gAAAA,1.0,0.37962964,0.0,0.0,0.0
tu0FSADvDgAAAA,1.0,0.35108024,0.0,0.0,0.0
tu0FAgHvDgAAAA,1.0,0.38734567,0.0,0.0,0.0
tu0LAAF3AwAAAA,1.0,0.33641976,0.0,0.0,0.0
tu0DBgB3AwAAAA,1.0,0.3310185,0.0,0.0,0.0
2B2NwQDb3QUAAA,1.0,0.66126543,0.0,0.0,0.0
2B2miQDb3QUAAA,1.0,0.6705247,0.0,0.0,0.0
1PsWAQCtNmMGAA,0.41512346,0.0,0.0,0.0,0.0
tHcbAQCtNmMGAA,0.41203704,0.0,0.0,0.0,0.0
rTarBAC0dxsBAA,0.6743827,0.0,0.0,0.0,0.0
rW1SBgC0dxsBAA,0.6805556,0.0,0.0,0.0,0.0
rW1lBABq7y0AAA,0.77160496,0.0,0.0,0.0,0.0
re2kBABq7y0AAA,0.7631173,0.0,0.0,0.0,0.0
u+5GAAC0fQAAAA,0.88580245,0.0,0.0,0.0,0.0
2+4mAAC0fQAAAA,0.87114197,0.0,0.0,0.0,0.0
dwQAAH0FAAAAAA,0.5941358,0.0,0.0,0.0,0.0
bwQAAH0FAAAAAA,0.595679,0.0,0.0,0.0,0.0
lwAAgG0BAAAAAA,0.18981482,0.0,0.0,0.0,0.0
rwAAANsCAAAAAA,0.19212963,0.0,0.0,0.0,0.0
LwAAQLZ9QgEAAA,0.0,0.0,0.0,0.36265433,0.0
PwAAgGz7hAIAAA,0.0,0.0,0.0,0.3595679,0.0
bu8FAAL3BgAAAA,1.0,0.083333336,0.0,0.0,0.0
bu8RgAD3BgAAAA,1.0,0.09876543,0.0,0.0,0.0
bt8DAQA7AAAAAA,1.0,0.13734567,0.0,0.0,0.0
bd8DAgA7AAAAAA,1.0,0.1712963,0.0,0.0,0.0
7LYBIA3vAQAAAA,1.0,1.0,0.18518518,0.0,0.0
7LYBEA7vAQAAAA,1.0,1.0,0.15817901,0.0,0.0
rd3JAACt60IGAA,0.36728394,0.0,0.0,0.0,0.0
zd1DAQCt60IGAA,0.3611111,0.0,0.0,0.0,0.0
1t0DAEC724EAAA,0.3587963,0.0,0.0,0.0,0.0
ze4DAEC724EAAA,0.3580247,0.0,0.0,0.0,0.0
pQIAwDYAAAAAAA,0.88580245,0.0,0.0,0.0,0.0
kgEAYBsAAAAAAA,0.83641976,0.0,0.0,0.0,0.0
5wIAAG4VAAAAAA,0.34876543,0.0,0.0,0.0,0.0
twMAANwqAAAAAA,0.3580247,0.0,0.0,0.0,0.0
XQAAwDYAAAAAAA,0.77469134,0.0,0.0,0.0,0.0
XgAAwDYAAAAAAA,0.77623457,0.0,0.0,0.0,0.0
bfUeAADW3ScAAA,0.69830245,0.0,0.0,0.0,0.0
2+oNBADW3ScAAA,0.6967593,0.0,0.0,0.0,0.0
d50BhAS/BwAAAA,1.0,0.912037,0.00077160494,0.0,0.0
t50BRAS/BwAAAA,1.0,0.89429015,0.0,0.0,0.0
NB8AALpPAQAAAA,0.7330247,0.0,0.0,0.0,0.0
aT0AAHSfAgAAAA,0.7353395,0.0,0.0,0.0,0.0
3WWzAABy+4sAAA,0.47608024,0.0,0.0,0.0,0.0
7dVRAQBy+4sAAA,0.4529321,0.0,0.0,0.0,0.0
rAIAgD0AAAAAAA,0.6998457,0.0,0.0,0.0,0.0
tAEAgD0AAAAAAA,0.7199074,0.0,0.0,0.0,0.0
tToxBwDKfeMAAA,0.7785494,0.0,0.0,0.0,0.0
tlxmBgDKfeMAAA,0.7878086,0.00077160494,0.0,0.0,0.0
ttyaBACq++EAAA,0.72608024,0.0,0.0,0.0,0.0
tnVhBgCq++EAAA,0.72530866,0.0,0.0,0.0,0.0
aveHAAC17WAGAA,0.30478394,0.0,0.0,0.0,0.0
Wu+TAAC17WAGAA,0.30092594,0.0,0.0,0.0,0.0
ddvBBABa75MAAA,0.68441355,0.0,0.0,0.0,0.0
td0FBgBa75MAAA,0.67901236,0.0,0.0,0.0,0.0
qj1nBADRXWcBAA,0.58719134,0.0,0.0,0.0,0.0
yl7nAADRXWcBAA,0.5941358,0.0,0.0,0.0,0.0
1t0zAADp7i0AAA,0.5277778,0.0,0.0,0.0,0.0
2t0rAADp7i0AAA,0.52160496,0.0,0.0,0.0,0.0
drsBUgDbBwAAAA,1.0,0.7183642,0.0,0.0,0.0
drsBNADbBwAAAA,1.0,0.7222222,0.0,0.0,0.0
druBIQDbAQAAAA,1.0,0.7646605,0.0,0.0,0.0
drsJMADbAQAAAA,1.0,0.7808642,0.0,0.0,0.0
qwAAALf7ARAAAA,0.0,0.0,0.0,0.14814815,0.0
uwAAAG73AyAAAA,0.0,0.0,0.0,0.13580246,0.0
27ZBSADvawAAAA,1.0,0.19675925,0.0,0.0,0.0
27ZBMADvawAAAA,1.0,0.2037037,0.0,0.0,0.0
2t2mAAC/AAAAAA,1.0,0.32484567,0.0,0.0,0.0
2t0NBAC/AAAAAA,1.0,0.31712964,0.0,0.0,0.0
1PdVAAB194IBAA,0.837963,0.0,0.0,0.0,0.0
uO8LAgB194IBAA,0.8294753,0.0,0.0,0.0,0.0
uXsDAAC+9wEAAA,0.24459876,0.0,0.0,0.0,0.0
7fYGAAB87wMAAA,0.25154322,0.0,0.0,0.0,0.0
9wAAAGz7hgIAAA,0.0,0.0,0.0,0.08564815,0.0
3wEAANj2DQUAAA,0.0,0.0,0.0,0.083333336,0.0
WwAAQA0AAAAAAA,0.9652778,0.0,0.0,0.0,0.0
dwAAgBoAAAAAAA,0.9683642,0.0,0.0,0.0,0.0
+25DAAC4PeAHAA,0.0,0.0,0.0,0.1388889,0.0
926DAAC4PeAHAA,0.0,0.0,0.0,0.12268519,0.0
1PctAACz7SIwAA,0.36574075,0.0,0.0,0.0,0.0
0vc1AACz7SIwAA,0.36728394,0.0,0.0,0.0,0.0
q9sRIQBq3ycAAA,0.7955247,0.0,0.0,0.0,0.0
a9sDMABq3ycAAA,0.7962963,0.0,0.0,0.0,0.0
1L3NAAC025sAAA,0.6712963,0.0,0.0,0.0,0.0
2H0bBAC025sAAA,0.6751543,0.0,0.0,0.0,0.0
dHcvAADYfRsEAA,0.35262346,0.0,0.0,0.0,0.0
aW+bAADYfRsEAA,0.3595679,0.0,0.0,0.0,0.0
dPcWBABpb5sAAA,0.6890432,0.0,0.0,0.0,0.0
svsVBABpb5sAAA,0.6882716,0.0,0.0,0.0,0.0
cu8LBADV3pUAAA,0.7314815,0.0,0.0,0.0,0.0
avcTAgDV3pUAAA,0.74459875,0.0,0.0,0.0,0.0
tQAAwL8PARAAAA,0.0,0.0,0.0,0.091820985,0.0
6wAAgH8fAiAAAA,0.0,0.0,0.0,0.086419754,0.0
6nYsIQBqvjsAAA,0.8009259,0.0,0.0,0.0,0.0
avcUMABqvjsAAA,0.8001543,0.0,0.0,0.0,0.0
3a0rAABq7xkCAA,0.18055555,0.0,0.0,0.0,0.0
3q0nAABq7xkCAA,0.17052469,0.0,0.0,0.0,0.0
1d4ZAQDerScAAA,0.88503087,0.0,0.0,0.0,0.0
au8zAADerScAAA,0.8757716,0.0,0.0,0.0,0.0
pu8tAADtupAoAA,0.29938272,0.0,0.0,0.0,0.0
Wu81AADtupAoAA,0.29475307,0.0,0.0,0.0,0.0
7XoLEABa7zUAAA,0.46296296,0.0,0.0,0.0,0.0
7XpDAgBa7zUAAA,0.44984567,0.0,0.0,0.0,0.0
7fYmAABa7ycAAA,0.30015433,0.0,0.0,0.0,0.0
7XoPAABa7ycAAA,0.30864197,0.0,0.0,0.0,0.0
eXcBAMDWfQAAAA,0.29243827,0.0,0.0,0.0,0.0
dXsBAMDWfQAAAA,0.28395063,0.0,0.0,0.0,0.0
bdumAABvAQAAAA,1.0,0.32175925,0.0,0.0,0.0
bdsNBABvAQAAAA,1.0,0.3132716,0.0,0.0,0.0
0wAAANbfAgUAAA,0.0,0.0,0.0,0.8256173,0.0
WwEAAKy/BQoAAA,0.0,0.0,0.0,0.81558645,0.0
u5sDBgDcbnMAAA,0.3101852,0.0,0.0,0.0,0.0
280VBADcbnMAAA,0.30015433,0.0,0.0,0.0,0.0
3QEAALgNAAAAAA,0.22067901,0.0,0.0,0.0,0.0
twMAAHAbAAAAAA,0.23225309,0.0,0.0,0.0,0.0
7xQAAOAaAAAAAA,0.7175926,0.0,0.0,0.0,0.0
9wwAAOAaAAAAAA,0.7191358,0.0,0.0,0.0,0.0
JQAAUAEAAAAAAA,0.88040125,0.0,0.0,0.0,0.0
FgAAUAEAAAAAAA,0.88040125,0.0,0.0,0.0,0.0
GwAA4EoAAAAAAA,0.12808642,0.0,0.0,0.0,0.0
DQAAcCUAAAAAAA,0.12808642,0.0,0.0,0.0,0.0
AgAAnAAAAAAAAA,0.11111111,0.0,0.0,0.0,0.0
/zZQBABnBAAAAA,1.0,0.47916666,0.0,0.0,0.0
/zZBQABnBAAAAA,1.0,0.46373457,0.0,0.0,0.0
w/0CBwCYz9sAAA,0.4367284,0.0,0.0,0.0,0.0
w77FBACYz9sAAA,0.43287036,0.0,0.0,0.0,0.0
mM+vAADDvsUEAA,0.69367284,0.0,0.0,0.0,0.0
WJ/bAADDvsUEAA,0.6782407,0.0,0.0,0.0,0.0
o32VAQBYn9sAAA,0.3449074,0.0,0.0,0.0,0.0
