position_id,win,win_g,win_bg,lose_g,lose_bg
Zp7BAGiw24ogMA,0.75,0.3271605,0.026234567,0.0787037,0.0046296297
sNuGBDBmnsEAaA,0.27391976,0.091820985,0.0061728396,0.28703704,0.020061728
sNsWIDBmnsEAaA,0.25154322,0.074074075,0.0077160494,0.28317901,0.025462963
Zp7BACmw2xYgMA,0.72376543,0.26466048,0.020061728,0.0941358,0.0054012346
sNsOICFmnsEAKQ,0.32098764,0.12268519,0.0077160494,0.20910494,0.0146604935
sNsOAjBmnsEAKQ,0.30941358,0.11265432,0.013888889,0.22530864,0.020061728
ZjvBACmw2w4gUA,0.6180556,0.18209876,0.017746914,0.16666666,0.017746914
Zr3AACmw2w4AaA,0.64737654,0.2507716,0.020061728,0.13966049,0.015432099
sNsOIFBmO8EAKQ,0.41898146,0.20216049,0.021604938,0.16435185,0.011574074
ZruCACOw2w4AaA,0.45601854,0.11651235,0.0077160494,0.28935185,0.03549383
ZrsiACmw2w4AaA,0.55092597,0.14506173,0.011574074,0.22839506,0.016975308
sNsOAGhmu4IAIw,0.5486111,0.29475307,0.034722224,0.09104939,0.0061728396
Y7uBABOw2w4AcA,0.5069445,0.12808642,0.0054012346,0.2777778,0.0077160494
Y7eBACOw2w4AcA,0.51157403,0.12962963,0.0069444445,0.30246913,0.009259259
sNsOAGRjt4EAIw,0.4645062,0.25154322,0.0077160494,0.13888888,0.0061728396
y7aBABOw2w4AcA,0.5794753,0.16975309,0.0069444445,0.23302469,0.008487654
y3aBACOw2w4AcA,0.57253087,0.16435185,0.010802469,0.24845679,0.0061728396
sNsOAGLLtoEAEw,0.41589507,0.22993827,0.0069444445,0.15354939,0.0054012346
m20RABOw2w4AYg,0.6057099,0.15817901,0.0077160494,0.21064815,0.0030864198
m9uAABOw2w4AYg,0.5925926,0.14351852,0.0054012346,0.21064815,0.0038580247
sNsOAGKbbREAEw,0.43209878,0.25540122,0.0069444445,0.13348766,0.0061728396
W9sIABOw2w4AcA,0.6134259,0.16743828,0.0023148148,0.22839506,0.0061728396
29oQABOw2w4AcA,0.60956794,0.15895061,0.0030864198,0.22762346,0.0038580247
sNsOAHBb2wgAEw,0.42283952,0.28626543,0.0061728396,0.14506173,0.0054012346
O9sIAAew2w4AcA,0.55709875,0.14660494,0.0061728396,0.27469137,0.0046296297
29oIAAew2w4AcA,0.56018513,0.15046296,0.0046296297,0.2816358,0.009259259
sNsOAHA72wgABw,0.45679012,0.29089507,0.0046296297,0.1558642,0.0030864198
99kAAAew2w4AcA,0.71141976,0.22530864,0.010802469,0.11033951,0.00077160494
35kBAAew2w4AcA,0.75308645,0.2507716,0.0054012346,0.09799383,0.0
sNsOAHD32QAABw,0.28935185,0.13271606,0.00077160494,0.22839506,0.0054012346
73MAAAew2w4AcA,0.76697534,0.27083334,0.013888889,0.07021605,0.0
37MAAAew2w4AcA,0.8063271,0.2955247,0.010802469,0.052469134,0.0
sNsOAGLvcwAABw,0.22993827,0.074074075,0.0,0.25,0.012345679
73MQGACw2w4AYg,0.4513889,0.079475306,0.0046296297,0.3726852,0.0015432099
73MwAASw2w4AYg,0.60648143,0.109567896,0.0046296297,0.24614197,0.0015432099
sNsOQAnvcxAYAA,0.46064815,0.2785494,0.00077160494,0.10802469,0.0054012346
73MGEACw2w6ARA,0.38194445,0.04475309,0.0038580247,0.42746913,0.00077160494
7+sAAwCw2w6AYA,0.466821,0.097222224,0.0077160494,0.3757716,0.00077160494
sNsOgETvcwYQAA,0.71373457,0.58873457,0.0046296297,0.023148147,0.00077160494
72sGAADYbQdAMA,0.34799382,0.0,0.0,0.56867284,0.0015432099
788RAACw2w6ARA,0.33796296,0.027006172,0.00077160494,0.5054012,0.00077160494
sNsOgGDvawYAAA,0.81790125,0.7662037,0.0054012346,0.0,0.0
72cCAADstgMgGA,0.32561728,0.0,0.0,0.6087963,0.0038580247
72sBAADstgMAHA,0.4652778,0.0,0.0,0.44598764,0.013117284
sNsOgGDvZwIAAA,0.91589504,0.8726852,0.012345679,0.0,0.0
72cAAAB22wEQDA,0.042438272,0.0,0.0,0.9351852,0.0077160494
72cAAAB22wEADg,0.040895063,0.0,0.0,0.9359568,0.038580246
sNsOgGDvZwAAAA,0.95910496,0.92978394,0.034722224,0.0,0.0
9xMAAIDddgAEAw,0.19135803,0.0,0.0,0.7337963,0.015432099
7xcAAAC77QAIBg,0.19135803,0.0,0.0,0.7268518,0.0023148148
sNsOgEH3EwAAAA,1.0,0.9992284,0.030092593,0.0,0.0
+wMAAMBuOwAGAQ,0.0,0.0,0.0,0.99922836,0.0023148148
7wcAAIDddgAMAg,0.0,0.0,0.0,1.0,0.0023148148
4NvgATDg8+ABIg,0.5,0.14660494,0.008487654,0.13117284,0.0069444445
4HPwQRDg8+ABIg,0.5625,0.18209876,0.0077160494,0.10339506,0.0038580247
4PPgAQPg2+ABMA,0.46836424,0.06558642,0.0015432099,0.11882716,0.0030864198
4PPBASLg2+ABMA,0.5594136,0.18518518,0.011574074,0.11188272,0.008487654
4NvgASLg8+ABAw,0.57407403,0.13657407,0.0046296297,0.07638889,0.00077160494
yNvgASjg8+ABAw,0.5609568,0.1412037,0.0046296297,0.08950617,0.0046296297
4PPEAQPI2+ABKA,0.46527776,0.090277776,0.0030864198,0.13117285,0.0023148148
0PPIAQPI2+ABKA,0.52700615,0.1257716,0.0077160494,0.12191358,0.008487654
yNvgCRDg8+CAQQ,0.48225307,0.12808642,0.0030864198,0.09876543,0.0038580247
mLfBASjg88QBAw,0.5648148,0.1558642,0.0069444445,0.08410494,0.0023148148
4PPgAgPI2+AJEA,0.57407403,0.09182099,0.0069444445,0.11033951,0.0023148148
4OvBgAPI2+AJEA,0.59182096,0.11728395,0.0046296297,0.10339506,0.0023148148
yLfBAxDg8+ACAw,0.46682099,0.10030864,0.0030864198,0.0949074,0.0030864198
mLfBCRDg8+ACAw,0.47067901,0.101080246,0.0054012346,0.0779321,0.0030864198
sOfgAgPIt8EDEA,0.47222224,0.068672836,0.0046296297,0.1388889,0.0054012346
4PPEAQPIt8EDEA,0.5794753,0.0787037,0.0015432099,0.08873457,0.0030864198
NJ/BAxCw5+ACAw,0.52160496,0.1404321,0.008487654,0.08873457,0.0023148148
yG+DAxCw5+ACAw,0.5740741,0.15277778,0.008487654,0.084876545,0.00077160494
cOfCAQPIb4MDEA,0.47685185,0.072530866,0.0023148148,0.12808642,0.0077160494
sNfCAQPIb4MDEA,0.46064815,0.10648148,0.0030864198,0.12345679,0.0023148148
mO8GAxBw58IBAw,0.5478395,0.1419753,0.0046296297,0.091820985,0.0015432099
eG6DAwRw58IBAw,0.5578704,0.15200618,0.0054012346,0.091820985,0.0030864198
2NbCAQN4boMDQA,0.3595679,0.08564815,0.0030864198,0.17052469,0.0030864198
2ObBAQN4boMDQA,0.44444442,0.079475306,0.0023148148,0.14969136,0.0015432099
eG6DgwDYZuGAQQ,0.46527776,0.11419754,0.0061728396,0.13503087,0.0038580247
8myDAwjY1sIBAw,0.65817904,0.21682099,0.0077160494,0.08719136,0.0054012346
bBvhBAN4boODAA,0.64660496,0.07638889,0.0,0.07330247,0.0038580247
2M3CAQN4boODAA,0.6736111,0.057098765,0.00077160494,0.058641974,0.00077160494
eG4LBwDYzcIBAw,0.36959875,0.06095679,0.0,0.049382716,0.00077160494
eO4GEwDYzcIBAw,0.4521605,0.10879629,0.0030864198,0.063271604,0.0015432099
tFuFAQN4bgsHAA,0.7430555,0.019290123,0.00077160494,0.0069444445,0.0
bDfBAQN4bgsHAA,0.7492284,0.015432099,0.0,0.0054012346,0.0
8uwGBwC0W4UBAw,0.29243827,0.016975308,0.0,0.023919754,0.0
9NwGBwC0W4UBAw,0.29166666,0.011574074,0.0,0.026234567,0.0015432099
tFsXBgDy7AYHAA,0.52160496,0.0,0.0,0.0,0.0
tNsVDADy7AYHAA,0.5339506,0.0,0.0,0.0,0.0
8tkGBwC0WxcGAA,0.587963,0.0,0.0,0.0,0.0
8txGBgC0WxcGAA,0.5748457,0.0,0.0,0.0,0.0
VXcNBgDy3EYGAA,0.37037036,0.0,0.0,0.0,0.0
ae8MBgDy3EYGAA,0.36496913,0.0,0.0,0.0,0.0
U3cOBgDy3EYGAA,0.3773148,0.0,0.0,0.0,0.0
6nlDBgBp7wwGAA,0.68132716,0.0,0.0,0.0,0.0
6nVFBgBp7wwGAA,0.6736111,0.0,0.0,0.0,0.0
6rNFBgBp7wwGAA,0.68364197,0.0,0.0,0.0,0.0
rd4MBgDqdUUGAA,0.39891976,0.0,0.0,0.0,0.0
y94MBgDqdUUGAA,0.4066358,0.0,0.0,0.0,0.0
s+0MBgDqdUUGAA,0.4050926,0.0,0.0,0.0,0.0
6u0FBgDL3gwGAA,0.60262346,0.0,0.0,0.0,0.0
1usMBgDL3gwGAA,0.62885803,0.0,0.0,0.0,0.0
q3sDBgDq7QUGAA,0.37885803,0.0015432099,0.0,0.0015432099,0.0
4HPwAyDgc/ABMA,0.47067901,0.14583333,0.0046296297,0.13734567,0.0046296297
4PPgQSDgc/ABMA,0.4652778,0.1404321,0.0038580247,0.14274693,0.0038580247
M07wATDgc/ADQA,0.4830247,0.12037037,0.008487654,0.21296297,0.0023148148
g/PBATDgc/ADQA,0.4830247,0.11188272,0.0054012346,0.16512346,0.0023148148
4HPwQwAzDvgAWA,0.43904322,0.14814815,0.00077160494,0.13348766,0.0069444445
4HPiAwIzTvABMA,0.5131173,0.22762346,0.0015432099,0.11805556,0.008487654
M07wADTgc/ADQA,0.49228394,0.13580246,0.011574074,0.2175926,0.0030864198
Mw74gCTgc/BDAA,0.5964506,0.12885803,0.009259259,0.13348766,0.0030864198
4HPwQwAzDngAWg,0.4050926,0.16126543,0.0030864198,0.16435185,0.016975308
4HPiAwIzTvAANA,0.47762346,0.19984567,0.0030864198,0.15200618,0.011574074
M05wgDTgc/ADQA,0.5447531,0.1712963,0.0146604935,0.18055557,0.0038580247
Mw54wCjgc/BDAA,0.5771605,0.13503087,0.010030864,0.13580246,0.0030864198
4PPgAxAzTnCANA,0.47530866,0.1705247,0.0038580247,0.1574074,0.011574074
yHPwAwIzTnAAWg,0.48225307,0.20524691,0.0061728396,0.17592593,0.011574074
M05wgDTgOfgBQQ,0.54320985,0.17746913,0.010802469,0.18672839,0.0061728396
M01wADXIc/ADQA,0.587963,0.20679013,0.030092593,0.15277779,0.0023148148
4Dn4IQIzDjhAWg,0.39737657,0.15277778,0.0046296297,0.19135803,0.0146604935
wjP4AREzTnCAWA,0.5054012,0.21373457,0.010802469,0.15046296,0.010802469
Mw44oCngOfghAg,0.5910494,0.16820987,0.009259259,0.12654322,0.00077160494
Mw44wCXgOfghAg,0.5856481,0.15817901,0.008487654,0.11805555,0.0023148148
4Dn4DQAzDjigKQ,0.44830248,0.12962963,0.0030864198,0.11805555,0.0061728396
4HnwAwIzDjigKQ,0.42592594,0.15277779,0.00077160494,0.16049384,0.008487654
My4wYCPgOfgNAA,0.57098764,0.11419753,0.0038580247,0.14274691,0.0015432099
Mw44wSLgOfgNAA,0.60493827,0.14274691,0.0046296297,0.11728395,0.0030864198
hjP4DQAzLjBgIw,0.42052472,0.12345679,0.00077160494,0.13117284,0.0046296297
xHPwDQAzLjBgIw,0.4236111,0.13194445,0.00077160494,0.14351852,0.0046296297
My4wwiKGM/gNAA,0.62114197,0.18287037,0.018518519,0.11574074,0.0030864198
axwwYCOGM/gNAA,0.61728394,0.17746913,0.013117284,0.11651234,0.0038580247
hmfwCwAzLjBgUQ,0.3865741,0.120370366,0.0038580247,0.1875,0.0146604935
FnPwDQAzLjDCIg,0.4382716,0.13580246,0.0030864198,0.13734567,0.009259259
My4wwTCGZ/ALAA,0.62885803,0.18827161,0.018518519,0.09953704,0.0023148148
My4wyCKGZ/ALAA,0.62577164,0.2037037,0.013117284,0.10416667,0.0061728396
hmfiCwAzLjBgWA,0.40123457,0.14274691,0.0015432099,0.20061728,0.032407407
JmfwBwAzLjDBMA,0.43750003,0.154321,0.00077160494,0.13271604,0.010802469
My4wYCOGZ+ILAA,0.6265432,0.16280864,0.0038580247,0.093364194,0.0023148148
My4wyDCGZ+ILAA,0.6442901,0.2037037,0.022376543,0.08719136,0.0015432099
hufBCwAzLjDIMA,0.40895066,0.13117284,0.0046296297,0.18441358,0.017746914
hufCBwAzLjDIMA,0.41743827,0.12885803,0.0015432099,0.18364199,0.013888889
My6wwDCG58ELAA,0.6697531,0.20987655,0.027006174,0.06481481,0.0015432099
My0wwTCG58ELAA,0.6427469,0.20601851,0.023919754,0.070216045,0.0030864198
Mx4wwTCG58ELAA,0.66820985,0.2191358,0.026234567,0.068672836,0.0
hucxBwAzLTDBMA,0.3541667,0.07638889,0.0023148148,0.15895063,0.015432099
hueDCwAzLTBgWA,0.33950618,0.0779321,0.0015432099,0.21604937,0.019290123
M1tgwDCG5zEHAA,0.64197534,0.15432099,0.011574074,0.09104938,0.0023148148
M21IwDCG5zEHAA,0.6635803,0.16589506,0.013117284,0.07098765,0.0023148148
Js9jBgAzW2DAMA,0.40123457,0.13580248,0.00077160494,0.14583333,0.009259259
Ls4xBwAzW2DAMA,0.40663582,0.14351852,0.0,0.15354937,0.016203703
MztgwCKG5zEDQA,0.49459878,0.11651235,0.010030864,0.21141976,0.0038580247
M1tgwCGG5zEDQA,0.5030864,0.1257716,0.008487654,0.19830246,0.0046296297
FucxAxAzO2DAIg,0.5154321,0.22299384,0.0054012346,0.1412037,0.0077160494
hucjAxAzO2DAIg,0.5825618,0.27314815,0.009259259,0.1257716,0.0077160494
MztgggmG85gBSA,0.38888887,0.08719136,0.008487654,0.2800926,0.010030864
MztghAWG85gBSA,0.38271606,0.104938276,0.0069444445,0.27546296,0.0061728396
hvOYAUgzO2CEBQ,0.6466049,0.3279321,0.0023148148,0.08873457,0.0046296297
MzvggAWG85gBSA,0.38734567,0.08333333,0.0054012346,0.27314815,0.0038580247
MztgJAOG85gBSA,0.3989198,0.108024694,0.010802469,0.25771606,0.0061728396
hvOYQRAzO+CABQ,0.6265432,0.31635803,0.0038580247,0.06712963,0.0046296297
FvOYARIzO+CABQ,0.61419755,0.28626543,0.0061728396,0.08024691,0.0054012346
czbggAUW85gBSA,0.38271606,0.076388896,0.0069444445,0.29243827,0.0030864198
szbggAMW85gBSA,0.4189815,0.09953704,0.0030864198,0.2523148,0.009259259
FvOYAUhzNuCABQ,0.68364197,0.38811728,0.0077160494,0.08487654,0.0046296297
czbECAMW85gBSA,0.34182099,0.079475306,0.0046296297,0.3263889,0.0077160494
c27AgAUW85gBSA,0.33641973,0.070216045,0.0023148148,0.33950618,0.0077160494
FvOYAUhzbsCABQ,0.7492284,0.48302472,0.0077160494,0.06712963,0.0054012346
c26QAQMW85gBSA,0.31095678,0.051697534,0.0038580247,0.3595679,0.0077160494
c26IAQUW85gBSA,0.29166666,0.082561724,0.0054012346,0.41820988,0.013117284
FvOYAUhzbpABAw,0.78626543,0.55941355,0.010802469,0.04089506,0.0030864198
62wkAQMW85gBYA,0.22608024,0.052469134,0.00077160494,0.5385803,0.009259259
62yBAQMW85gBYA,0.23688272,0.054783948,0.0023148148,0.52623457,0.008487654
FvOYAWDrbIEBAw,0.849537,0.6736111,0.010030864,0.028549384,0.0015432099
69wCAQMW85gBYA,0.20524693,0.05015432,0.0030864198,0.56867284,0.0069444445
62xDAAMW85gBYA,0.18364199,0.04398148,0.0023148148,0.56790125,0.0061728396
FvOYAWDr3AIBAw,0.8873457,0.720679,0.008487654,0.020833332,0.00077160494
29kGAAMW85gBYA,0.13734569,0.024691358,0.0038580247,0.6712963,0.0030864198
t7MBAQMW85gBYA,0.16512345,0.029320987,0.0,0.61651236,0.0054012346
FvOYAULb2QYAAw,0.81327164,0.5856482,0.0015432099,0.027777778,0.0
27UFCAIW85gBYA,0.11651234,0.026234567,0.0015432099,0.75385803,0.010802469
u2sDAAMW85gBYA,0.23379631,0.042438272,0.00077160494,0.5671296,0.0046296297
FvOYAWDbtQUIAg,0.93441355,0.83950615,0.010030864,0.0069444445,0.00077160494
u28BCAIW85gBYA,0.32021606,0.06635802,0.0038580247,0.4236111,0.00077160494
e28CCAIW85gBYA,0.31867284,0.072530866,0.0061728396,0.44367284,0.00077160494
FvOYgQK7bwAEQQ,0.43827164,0.19290124,0.0015432099,0.16126543,0.009259259
u28ABAmGecxAQQ,0.5177469,0.13194445,0.0061728396,0.24151234,0.0030864198
u28AASEW85iBAg,0.6265432,0.16820987,0.0077160494,0.16898149,0.0038580247
hnnMQEG7bwAECQ,0.55478394,0.29243827,0.0030864198,0.102623455,0.0046296297
7z4ABAmGecxAQQ,0.6319444,0.19830246,0.0077160494,0.16666667,0.0
RnPMwALvPgAERA,0.3132716,0.13348766,0.00077160494,0.19984569,0.013888889
hnmawALvPgCARA,0.30169752,0.11728395,0.00077160494,0.22608025,0.011574074
7z4AgESGeZrAAg,0.7422839,0.26003087,0.023148147,0.07021605,0.0
RueYwALvPgAAYg,0.24768518,0.08564815,0.0,0.25,0.016975308
RnM1wALvPgAAYg,0.26003087,0.11033951,0.00077160494,0.25308642,0.015432099
7z4AgESGc0xgQQ,0.71219134,0.22993827,0.011574074,0.11882716,0.00077160494
RnNMYAXvPgAAYg,0.28395063,0.10493827,0.0015432099,0.25385803,0.0077160494
hnMsYAXvPgCARA,0.27932099,0.12037037,0.0,0.23688272,0.011574074
7z4AAEZGc0xgBQ,0.7677469,0.25231484,0.0146604935,0.057098765,0.0
xuZIUAXvPgAARg,0.22222222,0.06095679,0.0,0.23533951,0.009259259
xuZI4ATvPgAARg,0.23765433,0.08256173,0.0,0.24151234,0.010030864
7z4AAA7G5khQBQ,0.7870371,0.23148149,0.012345679,0.052469134,0.00077160494
xuYGUAXvPgAADg,0.20601852,0.049382716,0.0,0.25154322,0.012345679
xuYYpATvPgAADg,0.24691358,0.068672836,0.00077160494,0.20987654,0.0146604935
7z4AAA7G5gZQBQ,0.8194444,0.23996913,0.0146604935,0.03549383,0.00077160494
xm4GUAXvPgAADg,0.18441358,0.043209877,0.00077160494,0.27391973,0.015432099
xuYGpATvPgAADg,0.18132716,0.024691358,0.0,0.23611112,0.010030864
xnYGSAXvPgAADg,0.21064815,0.040895063,0.0,0.24845679,0.010030864
7z4ABAzG5gakBA,0.8009259,0.2507716,0.0069444445,0.03317901,0.0
xuYGjALvPgAEDA,0.20987655,0.057098765,0.00077160494,0.22685185,0.010802469
xuYGNATvPgAEDA,0.20910494,0.046296295,0.0,0.23919754,0.0069444445
xuYGTATvPgAEDA,0.22145063,0.046296295,0.0,0.2337963,0.008487654
7z4AFgDG5gY0BA,0.69290125,0.19907407,0.016203703,0.106481485,0.0
7z4EwADG5gY0BA,0.69367284,0.21373457,0.0046296297,0.10030864,0.0015432099
xuYWMAHvPgTAAA,0.39660496,0.1574074,0.0,0.14814815,0.0077160494
xs4WMATvPgTAAA,0.36728394,0.13503087,0.0,0.1705247,0.0054012346
774AwADG5hYwAQ,0.6890432,0.17515431,0.009259259,0.091820985,0.0015432099
7z0BwADG5hYwAQ,0.6959877,0.18055557,0.0038580247,0.08256173,0.00077160494
ls0WMAHvvgDAAA,0.33487657,0.1404321,0.00077160494,0.18287037,0.0061728396
xs0NMAHvvgDAAA,0.33950618,0.08796296,0.00077160494,0.18595679,0.0023148148
774AEQCWzQaYQA,0.5493827,0.17052469,0.010802469,0.2337963,0.0
774ggACWzQaYQA,0.65200615,0.20138888,0.0061728396,0.18595679,0.0
ls0GmEDvvgARAA,0.6126543,0.42978394,0.0,0.06944444,0.00077160494
732AAgCWzQaYQA,0.45293212,0.08024691,0.0015432099,0.35108027,0.00077160494
774EEACWzQYYYA,0.4675926,0.121913575,0.0046296297,0.3734568,0.00077160494
ls0GkQTvfQABQA,0.34490743,0.17592594,0.00077160494,0.16049384,0.0054012346
ls0GWAHvfYACAA,0.7391975,0.5169753,0.0,0.030864198,0.00077160494
730AAQjGZoNIQg,0.6751543,0.15972222,0.0038580247,0.15972222,0.0
731AACCWzQaRBA,0.783179,0.21064815,0.0046296297,0.058641974,0.0
xmZDEQbvfQAARA,0.2476852,0.08179012,0.00077160494,0.21450618,0.008487654
xmZDwQTvfQAARA,0.22685185,0.081018515,0.0,0.22916666,0.0077160494
33sAACTGZkPBBA,0.78549385,0.23919754,0.0054012346,0.061728396,0.0
730AAAzGZkPBBA,0.7777778,0.22608024,0.0046296297,0.0625,0.0
xmbDiATfewAAJA,0.19753087,0.061728396,0.00077160494,0.2523148,0.0069444445
xmZDhQTfewAAJA,0.24151234,0.08873457,0.0,0.20601851,0.0061728396
v3cAQAjGZsOIBA,0.7885802,0.25385803,0.0069444445,0.06404321,0.0
xtaGgQS/dwAARA,0.20833333,0.059413582,0.0,0.25,0.010802469
xtaGGAS/dwAARA,0.22530864,0.072530866,0.0,0.2330247,0.0038580247
v3cAAETG1oaBBA,0.82098764,0.2800926,0.009259259,0.05169753,0.0
ls2GgQS/dwAAYA,0.18055555,0.043209877,0.0,0.29475307,0.011574074
xm5GgQS/dwAARA,0.1851852,0.05169753,0.0,0.27237657,0.0077160494
v3cAAFCWzYaBBA,0.8263889,0.2824074,0.010802469,0.047839507,0.0
NpuGEQS/dwAAUA,0.17824075,0.034722224,0.0,0.27160493,0.008487654
NjuFgQS/dwAAUA,0.1566358,0.040895063,0.0,0.2986111,0.0069444445
v3cAAFA2m4YRBA,0.8703704,0.30401233,0.009259259,0.030092593,0.0
NneEEQS/dwAAUA,0.14891975,0.032407407,0.0,0.29706788,0.011574074
NjtGAwS/dwAAUA,0.16435185,0.030864198,0.0,0.29089504,0.0061728396
NjeFBQS/dwAAUA,0.15972222,0.03549383,0.0,0.2978395,0.008487654
v3cAACI2O0YDBA,0.83873457,0.27854937,0.0023148148,0.030092593,0.0
NncMAwS/dwAAIg,0.18209876,0.03317901,0.0,0.25617284,0.008487654
NjtGCwC/dwAAIg,0.21296297,0.03780864,0.0,0.25154322,0.0061728396
NnuMAgS/dwAAIg,0.23148148,0.054012347,0.0,0.2337963,0.0061728396
v3cAAgQ2O4YFQA,0.6875,0.1851852,0.0038580247,0.09104938,0.0
v3dAACA2O0YLAA,0.68364197,0.05015432,0.0023148148,0.05478395,0.0
NjuGBUC/dwACBA,0.52160496,0.20756173,0.0,0.08950617,0.0023148148
v3dABAA2O4YFQA,0.46373457,0.091820985,0.0023148148,0.13425925,0.0
v3cQEAA2O4YFQA,0.47685185,0.09104938,0.0030864198,0.16435185,0.0
tu2AFQC/dwACQA,0.086419754,0.011574074,0.0,0.2962963,0.008487654
tnYUCwC/dwACQA,0.2685185,0.1412037,0.0,0.19290124,0.008487654
v3dAACC27YAFQA,0.8279321,0.13117284,0.0015432099,0.025462963,0.0
tu2AFQC/dwAAUA,0.055555556,0.0046296297,0.0,0.33024693,0.010030864
tu0QAwG/d0AAIA,0.21296297,0.03317901,0.00077160494,0.084876545,0.0030864198
v3cAQCC27YAVAA,0.93132716,0.3294753,0.0061728396,0.010802469,0.0
bdsgCwC/dwBAQA,0.09104938,0.023148147,0.0,0.3240741,0.010030864
bdsIFQC/dwBAQA,0.13117284,0.05941358,0.0015432099,0.33641976,0.0061728396
bdsQEwC/dwBAQA,0.109567896,0.031635802,0.0,0.32484567,0.0038580247
v3cAECC2bUAFYA,0.6141975,0.12885803,0.0046296297,0.28703701,0.0023148148
f28AQCC2bYQKQA,0.8109568,0.22067901,0.0046296297,0.08179013,0.0
tm1ABWC/dwAQIA,0.5277778,0.42669755,0.010802469,0.071759254,0.0054012346
v3cAggC2bUAFYA,0.34413582,0.05324074,0.0023148148,0.5177469,0.009259259
v3cIACC2bUABcA,0.5416666,0.030864198,0.00077160494,0.33487654,0.0030864198
v3cAKAC2bUAFYA,0.34876543,0.07716049,0.00077160494,0.5532407,0.010030864
tm1AQWC/dwgAIA,0.49151233,0.35570988,0.0046296297,0.028549382,0.00077160494
v+8AACC2bUBBYA,0.6597222,0.035493825,0.0023148148,0.20216049,0.0015432099
tm1AwQS/7wAAIA,0.22685185,0.084876545,0.0,0.038580246,0.0015432099
v+8AEAC2bUDBBA,0.7407407,0.029320987,0.00077160494,0.091820985,0.0
tm2BwAS/7wAAQA,0.115740746,0.043209877,0.0015432099,0.028549382,0.0
tm2IoAG/7wAAQA,0.1396605,0.03935185,0.00077160494,0.027006174,0.0
v+8AAEC2bYHABA,0.93132716,0.03472222,0.0015432099,0.015432099,0.0
tm0FwAS/7wAAQA,0.084876545,0.03549383,0.0,0.037037037,0.0
tm0hiAS/7wAAQA,0.10339506,0.043209877,0.0,0.03549383,0.0
tm2BggS/7wAAQA,0.097222224,0.043209877,0.0015432099,0.038580246,0.0
v+8AAEC2bSGIBA,0.94290125,0.027777778,0.0,0.013888889,0.0
tm1hAgS/7wAAQA,0.08873457,0.016975308,0.0,0.036265433,0.0038580247
tm1RBAS/7wAAQA,0.08564815,0.023919754,0.0,0.03549383,0.00077160494
v+8AAEC2bVEEBA,0.93749994,0.03549383,0.00077160494,0.0030864198,0.0
tm2jAAS/7wAAQA,0.050925925,0.0,0.0,0.035493825,0.0015432099
tm1ZAAS/7wAAQA,0.09799383,0.008487654,0.0,0.03317901,0.0023148148
v+8AACC2baMABA,0.95756173,0.037037037,0.00077160494,0.00077160494,0.0
bbsNIAC/7wAAQA,0.043209877,0.0,0.0,0.030864198,0.0
bdtGAQC/7wAAQA,0.041666668,0.0,0.0,0.033950616,0.0
v+8AAEBtuw0gAA,0.96141976,0.032407407,0.00077160494,0.0,0.0
23YLBAC/7wAAQA,0.037037037,0.0,0.0,0.029320987,0.0
2+4GIAC/7wAAQA,0.032407407,0.0,0.0,0.030864198,0.00077160494
v+8AAEDb7gYgAA,0.9652778,0.026234567,0.0,0.0,0.0
2+4GAgC/7wAAQA,0.027006174,0.0,0.0,0.030864198,0.0
294GBAC/7wAAQA,0.037037037,0.0,0.0,0.023919754,0.0
2+0GBAC/7wAAQA,0.03549383,0.0,0.0,0.027006174,0.0
v+8AAEDb3gYEAA,0.9560185,0.024691358,0.0,0.0,0.0
291GAAC/7wAAQA,0.048611112,0.0,0.0,0.019290123,0.0
294mAAC/7wAAQA,0.05169753,0.0,0.0,0.023148147,0.0
v+8AAEDb3UYAAA,0.94290125,0.03549383,0.0,0.0,0.0
u7sNAAC/7wAAQA,0.040123455,0.0,0.0,0.025462963,0.0
27cNAAC/7wAAQA,0.047839507,0.0,0.0,0.020833334,0.0
v+8AAEC7uw0AAA,0.9621914,0.029320987,0.0,0.0,0.0
u3cDAIDfdwAAIA,0.05632716,0.0,0.0,0.018518519,0.0
u90CAMDvOwAAEA,0.19753087,0.0,0.0,0.032407407,0.0
v+8AAEC7dwMAAA,0.9791667,0.028549382,0.00077160494,0.0,0.0
d08AAPD7DgAABA,0.11728395,0.0,0.0,0.019290123,0.0
714AAOD3HQAACA,0.1087963,0.0,0.0,0.015432099,0.00077160494
v+8AAEDvXgAAAA,0.99459875,0.07484568,0.0,0.0,0.0
dw8AAPh9BwAAAg,0.0,0.0,0.0,0.06481481,0.00077160494
7x0AAPD7DgAABA,0.0046296297,0.0,0.0,0.017746914,0.0
7x4AAPD7DgAABA,0.0,0.0,0.0,0.020833334,0.0
4HPwASLgc+QBKA,0.5447531,0.1574074,0.008487654,0.118827164,0.0077160494
4HPkASjgc+QBKA,0.5486111,0.17592594,0.012345679,0.13580246,0.0077160494
4HPwARTgc+QBKA,0.5462963,0.17978396,0.010030864,0.1095679,0.008487654
4NvgASjgc+QBKA,0.46759257,0.12962963,0.008487654,0.16203704,0.012345679
wXPkASjgc+QBYA,0.51003087,0.15817901,0.013117284,0.15046297,0.0054012346
4HPkCSDg2+ABKA,0.54861116,0.18672839,0.013117284,0.104166664,0.0038580247
4HPkERDg2+ABKA,0.5524692,0.19984569,0.011574074,0.11496914,0.0069444445
